Loyalty#,Country,Province or State,City,Gender,Education,Location Code,Marital Status,LoyaltyStatus,EnrollmentType,Income_Bins,Preferred_Season,CLV_Bins,Loyalty#
771901,Canada,Manitoba,Winnipeg,male,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Low,771901
104960,Canada,Newfoundland,St. John's,male,Bachelor,Suburban,Married,Star,Standard,High,Spring_Flights,Low,104960
172200,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Married,Star,2021 Promotion,High,Summer_Flights,Low,172200
253412,Canada,Quebec,Quebec City,female,Bachelor,Urban,Married,Star,Standard,High,Non_Travel,Low,253412
293689,Canada,Alberta,Edmonton,male,Bachelor,Rural,Married,Star,Standard,High,Summer_Flights,Low,293689
348400,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,Standard,High,Summer_Flights,Low,348400
354461,Canada,British Columbia,Vancouver,female,Bachelor,Rural,Married,Star,Standard,High,Spring_Flights,Low,354461
478986,Canada,British Columbia,Vancouver,female,Bachelor,Rural,Married,Star,Standard,High,Spring_Flights,Low,478986
729444,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,Standard,High,Summer_Flights,Low,729444
750649,Canada,Newfoundland,St. John's,male,Bachelor,Urban,Married,Star,Standard,High,Summer_Flights,Low,750649
805170,Canada,Ontario,Toronto,male,Bachelor,Suburban,Married,Star,Standard,High,Summer_Flights,Low,805170
834790,Canada,Quebec,Quebec City,male,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Low,834790
997434,Canada,Ontario,Toronto,male,Bachelor,Suburban,Married,Star,Standard,High,Spring_Flights,Low,997434
218757,Canada,Quebec,Montreal,male,Bachelor,Rural,Single,Star,Standard,High,Summer_Flights,Low,218757
830171,Canada,British Columbia,Victoria,female,Bachelor,Rural,Single,Star,Standard,High,Autumn_Flights,Low,830171
571239,Canada,Quebec,Montreal,male,Bachelor,Suburban,Married,Star,Standard,High,Spring_Flights,Low,571239
976529,Canada,British Columbia,West Vancouver,male,Bachelor,Suburban,Married,Star,Standard,High,Summer_Flights,Low,976529
127785,Canada,British Columbia,Vancouver,male,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Low,127785
503357,Canada,Ontario,Trenton,female,Bachelor,Suburban,Married,Star,Standard,Medium,Summer_Flights,Low,503357
166865,Canada,Quebec,Montreal,male,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Low,166865
313732,Canada,British Columbia,Whistler,male,Bachelor,Urban,Married,Star,Standard,High,Autumn_Flights,Low,313732
254579,Canada,British Columbia,Vancouver,male,Bachelor,Suburban,Married,Star,Standard,Medium,Autumn_Flights,Low,254579
631583,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,Standard,Medium,Winter_Flights,Low,631583
799657,Canada,British Columbia,Vancouver,female,Bachelor,Suburban,Single,Star,Standard,Medium,Winter_Flights,Low,799657
957881,Canada,Ontario,Toronto,female,Bachelor,Urban,Single,Star,Standard,Medium,Summer_Flights,Low,957881
649422,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,Standard,High,Autumn_Flights,Low,649422
733627,Canada,Alberta,Peace River,male,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Low,733627
515929,Canada,Quebec,Montreal,male,Bachelor,Rural,Married,Star,Standard,Medium,Autumn_Flights,Low,515929
570600,Canada,New Brunswick,Fredericton,male,Bachelor,Suburban,Married,Star,Standard,Medium,Autumn_Flights,Low,570600
640614,Canada,Manitoba,Winnipeg,female,College,Suburban,Single,Star,Standard,Low,Spring_Flights,Low,640614
864845,Canada,Quebec,Montreal,female,College,Rural,Single,Star,Standard,Low,Summer_Flights,Low,864845
431640,Canada,Quebec,Montreal,female,College,Suburban,Married,Star,Standard,Low,Winter_Flights,Low,431640
850414,Canada,Manitoba,Winnipeg,male,College,Suburban,Married,Star,Standard,Low,Spring_Flights,Low,850414
352490,Canada,Alberta,Edmonton,female,High School or Below,Suburban,Married,Star,Standard,Low,Spring_Flights,Low,352490
593327,Canada,Ontario,Toronto,female,High School or Below,Urban,Married,Star,Standard,Low,Summer_Flights,Low,593327
114214,Canada,Quebec,Montreal,female,College,Urban,Married,Star,Standard,Low,Winter_Flights,Low,114214
562644,Canada,British Columbia,West Vancouver,female,College,Rural,Married,Star,Standard,Low,Summer_Flights,Low,562644
618494,Canada,Ontario,Toronto,female,College,Urban,Single,Star,Standard,Low,Spring_Flights,Low,618494
662934,Canada,Alberta,Peace River,male,College,Urban,Single,Star,2021 Promotion,Low,Autumn_Flights,Low,662934
734458,Canada,New Brunswick,Fredericton,male,Bachelor,Urban,Married,Star,Standard,Medium,Spring_Flights,Low,734458
784946,Canada,Quebec,Montreal,male,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Low,784946
433477,Canada,Ontario,Kingston,female,Doctor,Rural,Married,Star,Standard,Low,Autumn_Flights,Low,433477
489244,Canada,Yukon,Whitehorse,female,Doctor,Suburban,Married,Star,Standard,Low,Summer_Flights,Low,489244
352216,Canada,New Brunswick,Fredericton,female,Bachelor,Rural,Single,Star,Standard,Medium,Autumn_Flights,Low,352216
770568,Canada,Quebec,Montreal,female,Bachelor,Suburban,Single,Star,2021 Promotion,Medium,Autumn_Flights,Low,770568
492496,Canada,British Columbia,Vancouver,female,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Low,492496
747571,Canada,Quebec,Hull,female,Bachelor,Suburban,Married,Star,Standard,Medium,Summer_Flights,Low,747571
843737,Canada,Ontario,Thunder Bay,male,College,Suburban,Single,Star,Standard,Low,Summer_Flights,Low,843737
278854,Canada,British Columbia,Kelowna,female,College,Suburban,Divorced,Star,Standard,Low,Summer_Flights,Low,278854
483969,Canada,Ontario,Toronto,male,College,Rural,Divorced,Star,Standard,Low,Non_Travel,Low,483969
547500,Canada,Ontario,London,female,Bachelor,Urban,Married,Star,Standard,High,Winter_Flights,Low,547500
354084,Canada,Alberta,Calgary,male,College,Urban,Single,Star,Standard,Low,Summer_Flights,Low,354084
634386,Canada,Ontario,Toronto,male,College,Suburban,Single,Star,Standard,Low,Spring_Flights,Low,634386
482551,Canada,Ontario,Toronto,female,College,Suburban,Single,Star,Standard,Low,Winter_Flights,Low,482551
788947,Canada,British Columbia,Vancouver,female,College,Urban,Single,Star,Standard,Low,Summer_Flights,Low,788947
753089,Canada,New Brunswick,Fredericton,female,Bachelor,Urban,Married,Star,Standard,High,Summer_Flights,Low,753089
877419,Canada,Quebec,Tremblant,female,Bachelor,Suburban,Married,Star,Standard,High,Spring_Flights,Low,877419
106616,Canada,Quebec,Montreal,male,Bachelor,Rural,Married,Star,Standard,Medium,Autumn_Flights,Low,106616
618022,Canada,British Columbia,Victoria,male,Bachelor,Suburban,Married,Star,Standard,Medium,Winter_Flights,Low,618022
586365,Canada,Quebec,Montreal,male,College,Urban,Single,Star,Standard,Low,Autumn_Flights,Low,586365
677153,Canada,British Columbia,Whistler,female,College,Suburban,Single,Star,Standard,Low,Non_Travel,Low,677153
193946,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Married,Star,Standard,High,Winter_Flights,Low,193946
891128,Canada,Quebec,Hull,male,Bachelor,Rural,Married,Star,Standard,High,Winter_Flights,Low,891128
358151,Canada,British Columbia,Vancouver,male,College,Urban,Single,Star,Standard,Low,Spring_Flights,Low,358151
430559,Canada,Prince Edward Island,Charlottetown,male,College,Suburban,Single,Star,Standard,Low,Non_Travel,Low,430559
236129,Canada,New Brunswick,Fredericton,male,Doctor,Suburban,Married,Star,Standard,Low,Summer_Flights,Low,236129
879904,Canada,Quebec,Montreal,male,Doctor,Urban,Married,Star,Standard,Low,Summer_Flights,Low,879904
726309,Canada,Ontario,Kingston,male,College,Urban,Married,Star,Standard,Low,Summer_Flights,Low,726309
949628,Canada,Saskatchewan,Regina,female,College,Urban,Married,Star,Standard,Low,Non_Travel,Low,949628
498610,Canada,British Columbia,Vancouver,female,College,Urban,Married,Star,Standard,Low,Winter_Flights,Low,498610
728486,Canada,Ontario,Toronto,female,College,Urban,Married,Star,Standard,Low,Summer_Flights,Low,728486
110394,Canada,Manitoba,Winnipeg,male,Bachelor,Suburban,Single,Star,Standard,High,Winter_Flights,Low,110394
450865,Canada,Quebec,Montreal,male,Bachelor,Urban,Single,Star,Standard,High,Autumn_Flights,Low,450865
711510,Canada,Ontario,Kingston,male,Bachelor,Suburban,Married,Star,Standard,High,Summer_Flights,Low,711510
372652,Canada,Ontario,Thunder Bay,male,Bachelor,Rural,Married,Star,Standard,Low,Summer_Flights,Low,372652
294865,Canada,Ontario,Toronto,female,High School or Below,Suburban,Married,Star,Standard,Medium,Spring_Flights,Low,294865
462595,Canada,Alberta,Banff,female,High School or Below,Suburban,Married,Star,Standard,Medium,Autumn_Flights,Low,462595
328180,Canada,Alberta,Calgary,male,Bachelor,Suburban,Married,Star,2021 Promotion,Medium,Summer_Flights,Low,328180
444365,Canada,Ontario,Toronto,female,Bachelor,Suburban,Married,Star,Standard,Medium,Autumn_Flights,Low,444365
164298,Canada,British Columbia,Vancouver,female,High School or Below,Suburban,Married,Star,Standard,Low,Spring_Flights,Low,164298
167465,Canada,Ontario,Toronto,female,High School or Below,Rural,Married,Star,Standard,Low,Winter_Flights,Low,167465
722089,Canada,Quebec,Montreal,male,Bachelor,Rural,Married,Star,Standard,High,Summer_Flights,Low,722089
802452,Canada,New Brunswick,Fredericton,female,Bachelor,Rural,Married,Star,Standard,High,Winter_Flights,Low,802452
214605,Canada,Nova Scotia,Halifax,female,Bachelor,Rural,Married,Star,Standard,High,Spring_Flights,Low,214605
592515,Canada,Saskatchewan,Regina,male,Bachelor,Suburban,Married,Star,Standard,High,Non_Travel,Low,592515
299107,Canada,British Columbia,Vancouver,female,Bachelor,Urban,Married,Star,Standard,High,Summer_Flights,Low,299107
613303,Canada,Ontario,Trenton,male,Bachelor,Urban,Married,Star,Standard,High,Autumn_Flights,Low,613303
602587,Canada,Ontario,Toronto,female,Bachelor,Rural,Single,Star,Standard,Medium,Autumn_Flights,Low,602587
674643,Canada,British Columbia,Vancouver,female,Bachelor,Suburban,Single,Star,Standard,Medium,Autumn_Flights,Low,674643
138810,Canada,Quebec,Quebec City,male,Bachelor,Rural,Single,Star,Standard,Medium,Summer_Flights,Low,138810
314081,Canada,Newfoundland,St. John's,female,Bachelor,Urban,Single,Star,Standard,Medium,Winter_Flights,Low,314081
545278,Canada,Ontario,Toronto,male,College,Suburban,Married,Star,Standard,Low,Spring_Flights,Low,545278
625859,Canada,British Columbia,Vancouver,female,College,Suburban,Married,Star,Standard,Low,Autumn_Flights,Low,625859
844556,Canada,Quebec,Montreal,male,Bachelor,Urban,Married,Star,Standard,Medium,Winter_Flights,Low,844556
925385,Canada,British Columbia,Whistler,male,Bachelor,Suburban,Married,Star,2021 Promotion,Medium,Winter_Flights,Low,925385
351500,Canada,British Columbia,Vancouver,female,Bachelor,Urban,Married,Star,Standard,High,Autumn_Flights,Low,351500
459164,Canada,Ontario,Toronto,female,Bachelor,Suburban,Married,Star,2021 Promotion,High,Summer_Flights,Low,459164
730246,Canada,Ontario,Toronto,male,Bachelor,Urban,Divorced,Star,Standard,Low,Spring_Flights,Low,730246
999631,Canada,British Columbia,Vancouver,female,Bachelor,Urban,Divorced,Star,Standard,Low,Summer_Flights,Low,999631
574771,Canada,Quebec,Hull,female,Bachelor,Suburban,Divorced,Star,Standard,Medium,Spring_Flights,Low,574771
975949,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Divorced,Star,Standard,Medium,Summer_Flights,Low,975949
165224,Canada,Alberta,Peace River,female,Bachelor,Rural,Single,Star,Standard,Medium,Winter_Flights,Low,165224
237858,Canada,Ontario,Toronto,male,Bachelor,Rural,Single,Star,2021 Promotion,Medium,Summer_Flights,Low,237858
260855,Canada,Manitoba,Winnipeg,male,Bachelor,Urban,Single,Star,Standard,Medium,Spring_Flights,Low,260855
296567,Canada,Quebec,Montreal,female,Bachelor,Suburban,Single,Star,2021 Promotion,Medium,Summer_Flights,Low,296567
427140,Canada,British Columbia,Vancouver,male,Bachelor,Suburban,Single,Star,Standard,Medium,Summer_Flights,Low,427140
458029,Canada,Ontario,Toronto,female,Bachelor,Suburban,Single,Star,Standard,Medium,Non_Travel,Low,458029
616083,Canada,Quebec,Montreal,male,Bachelor,Rural,Single,Star,Standard,Medium,Summer_Flights,Low,616083
675651,Canada,New Brunswick,Fredericton,female,Bachelor,Urban,Single,Star,Standard,Medium,Summer_Flights,Low,675651
717762,Canada,Ontario,Toronto,male,Bachelor,Rural,Single,Star,Standard,Medium,Summer_Flights,Low,717762
720079,Canada,British Columbia,Dawson Creek,female,Bachelor,Rural,Single,Star,Standard,Medium,Autumn_Flights,Low,720079
740090,Canada,Ontario,Toronto,female,Bachelor,Urban,Single,Star,Standard,Medium,Spring_Flights,Low,740090
839527,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Single,Star,Standard,Medium,Spring_Flights,Low,839527
198900,Canada,Saskatchewan,Regina,female,Bachelor,Rural,Married,Star,Standard,Medium,Autumn_Flights,Low,198900
340881,Canada,Ontario,Kingston,female,Bachelor,Urban,Married,Star,Standard,Medium,Non_Travel,Low,340881
216762,Canada,Ontario,Toronto,female,High School or Below,Suburban,Married,Star,Standard,Medium,Summer_Flights,Low,216762
824351,Canada,British Columbia,Vancouver,female,High School or Below,Urban,Married,Star,Standard,Medium,Spring_Flights,Low,824351
510440,Canada,British Columbia,Vancouver,male,Bachelor,Urban,Divorced,Star,Standard,Medium,Winter_Flights,Low,510440
803234,Canada,Ontario,Trenton,female,Bachelor,Suburban,Divorced,Star,Standard,Medium,Summer_Flights,Low,803234
493598,Canada,Alberta,Edmonton,male,High School or Below,Suburban,Married,Star,Standard,Medium,Summer_Flights,Low,493598
848694,Canada,Ontario,Toronto,male,High School or Below,Rural,Married,Star,Standard,Medium,Summer_Flights,Low,848694
839356,Canada,Alberta,Calgary,female,Bachelor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Low,839356
141655,Canada,Quebec,Montreal,male,Bachelor,Urban,Married,Star,Standard,High,Summer_Flights,Low,141655
549751,Canada,New Brunswick,Fredericton,female,Bachelor,Urban,Married,Star,Standard,High,Summer_Flights,Low,549751
443232,Canada,Quebec,Montreal,female,Bachelor,Urban,Divorced,Star,Standard,Medium,Summer_Flights,Low,443232
588993,Canada,Manitoba,Winnipeg,female,Bachelor,Rural,Divorced,Star,Standard,Medium,Autumn_Flights,Low,588993
451425,Canada,Ontario,Toronto,male,Bachelor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Low,451425
928354,Canada,Alberta,Peace River,female,Bachelor,Suburban,Married,Star,Standard,Medium,Summer_Flights,Low,928354
534813,Canada,Quebec,Tremblant,female,Bachelor,Urban,Divorced,Star,Standard,High,Spring_Flights,Low,534813
614810,Canada,New Brunswick,Moncton,female,Bachelor,Rural,Divorced,Star,Standard,High,Summer_Flights,Low,614810
103502,Canada,Ontario,Toronto,male,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Low,103502
334575,Canada,Saskatchewan,Regina,male,Bachelor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Low,334575
455896,Canada,Ontario,Toronto,male,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Low,455896
469781,Canada,Ontario,Ottawa,female,Bachelor,Suburban,Married,Star,Standard,Medium,Summer_Flights,Low,469781
533488,Canada,Quebec,Quebec City,male,Bachelor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Low,533488
630694,Canada,Ontario,Thunder Bay,female,Bachelor,Urban,Married,Star,Standard,Medium,Winter_Flights,Low,630694
707557,Canada,Nova Scotia,Halifax,male,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Low,707557
738459,Canada,British Columbia,Dawson Creek,male,Bachelor,Suburban,Married,Star,Standard,Medium,Winter_Flights,Low,738459
947863,Canada,British Columbia,Vancouver,male,Bachelor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Low,947863
793134,Canada,Quebec,Montreal,female,Bachelor,Suburban,Married,Star,Standard,Medium,Winter_Flights,Low,793134
891903,Canada,British Columbia,Whistler,male,Bachelor,Suburban,Married,Star,Standard,Medium,Autumn_Flights,Low,891903
129817,Canada,Ontario,Toronto,male,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Low,129817
897734,Canada,Alberta,Banff,male,Bachelor,Urban,Married,Star,Standard,Medium,Non_Travel,Low,897734
618300,Canada,Ontario,Toronto,male,Bachelor,Rural,Married,Star,Standard,High,Summer_Flights,Low,618300
935836,Canada,Alberta,Edmonton,male,Bachelor,Suburban,Married,Star,Standard,High,Non_Travel,Low,935836
167062,Canada,Quebec,Montreal,male,Bachelor,Urban,Married,Star,Standard,High,Summer_Flights,Low,167062
212735,Canada,Ontario,Toronto,female,Bachelor,Suburban,Married,Star,Standard,High,Spring_Flights,Low,212735
246591,Canada,Ontario,Toronto,male,Bachelor,Rural,Married,Star,Standard,High,Winter_Flights,Low,246591
275413,Canada,Alberta,Edmonton,female,Bachelor,Rural,Married,Star,2021 Promotion,High,Summer_Flights,Low,275413
285636,Canada,British Columbia,Vancouver,female,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Low,285636
327972,Canada,Alberta,Calgary,female,Bachelor,Urban,Married,Star,Standard,High,Summer_Flights,Low,327972
351292,Canada,Ontario,Toronto,male,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Low,351292
375430,Canada,Ontario,Trenton,female,Bachelor,Suburban,Married,Star,2021 Promotion,High,Summer_Flights,Low,375430
660349,Canada,Ontario,Kingston,female,Bachelor,Suburban,Married,Star,Standard,High,Non_Travel,Low,660349
663213,Canada,Manitoba,Winnipeg,female,Bachelor,Rural,Married,Star,2021 Promotion,High,Summer_Flights,Low,663213
744837,Canada,British Columbia,Vancouver,female,Bachelor,Suburban,Married,Star,Standard,High,Non_Travel,Low,744837
198785,Canada,British Columbia,Dawson Creek,male,Bachelor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Low,198785
695069,Canada,Ontario,Toronto,male,Bachelor,Urban,Married,Star,Standard,Medium,Winter_Flights,Low,695069
281952,Canada,Ontario,Toronto,male,Bachelor,Urban,Married,Star,Standard,Medium,Winter_Flights,Low,281952
515905,Canada,Alberta,Peace River,male,Bachelor,Rural,Married,Star,Standard,Medium,Spring_Flights,Low,515905
228772,Canada,Ontario,Toronto,female,Bachelor,Suburban,Married,Star,Standard,High,Spring_Flights,Low,228772
839748,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Married,Star,Standard,High,Spring_Flights,Low,839748
561801,Canada,British Columbia,West Vancouver,female,Bachelor,Urban,Married,Star,2021 Promotion,High,Summer_Flights,Low,561801
990947,Canada,Quebec,Montreal,female,Bachelor,Urban,Married,Star,Standard,High,Non_Travel,Low,990947
540905,Canada,British Columbia,West Vancouver,male,Bachelor,Suburban,Married,Star,Standard,Medium,Winter_Flights,Low,540905
625599,Canada,Quebec,Montreal,female,Bachelor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Low,625599
707017,Canada,Saskatchewan,Regina,female,College,Suburban,Married,Star,Standard,Low,Summer_Flights,Low,707017
